Datetime,Close,High,Low,Open,Volume
2025-10-19 12:00:00,3924.1396484375,3929.8515625,3913.747802734375,3924.5849609375,1168285696
2025-10-19 13:00:00,3973.778076171875,3981.634033203125,3917.48876953125,3923.52392578125,72255488
2025-10-19 14:00:00,3991.935546875,3999.331298828125,3959.2548828125,3972.73193359375,1593255936
2025-10-19 15:00:00,3980.513427734375,3991.777587890625,3976.258544921875,3991.777587890625,1351782400
2025-10-19 16:00:00,3984.65576171875,3987.749755859375,3964.36572265625,3980.5048828125,0
2025-10-19 17:00:00,3994.07763671875,4022.216552734375,3983.72216796875,3983.912109375,1101502464
2025-10-19 18:00:00,4002.93017578125,4005.7373046875,3990.67626953125,3995.623046875,261713920
2025-10-19 19:00:00,3986.938232421875,4004.9638671875,3983.681884765625,4003.548583984375,634105856
2025-10-19 20:00:00,4001.995849609375,4001.995849609375,3977.865966796875,3987.3388671875,1052809216
2025-10-19 21:00:00,3998.5322265625,4004.15234375,3988.604248046875,4002.88525390625,0
2025-10-19 22:00:00,4023.26171875,4026.766357421875,3993.738037109375,3998.55908203125,674207744
2025-10-19 23:00:00,3984.1396484375,4022.423583984375,3978.838623046875,4022.423583984375,0
2025-10-20 00:00:00,3942.94091796875,3984.042724609375,3912.047119140625,3984.042724609375,882184192
2025-10-20 01:00:00,3941.04150390625,3953.318115234375,3934.91064453125,3943.6064453125,1275303936
2025-10-20 02:00:00,3958.493896484375,3965.85888671875,3924.983154296875,3940.084228515625,28880896
2025-10-20 03:00:00,4029.8046875,4035.2509765625,3951.035400390625,3957.153564453125,696164352
2025-10-20 04:00:00,4049.400146484375,4049.400146484375,4027.927734375,4030.510498046875,100925440
2025-10-20 05:00:00,4061.733642578125,4074.55078125,4045.96044921875,4055.0673828125,0
2025-10-20 06:00:00,4079.137451171875,4082.81787109375,4061.16943359375,4061.90380859375,4221222912
2025-10-20 07:00:00,4055.55078125,4077.498291015625,4055.402587890625,4077.498291015625,0
2025-10-20 08:00:00,4047.449951171875,4062.978271484375,4035.910888671875,4056.476318359375,0
2025-10-20 09:00:00,4045.239990234375,4050.436279296875,4037.02294921875,4047.27587890625,0
2025-10-20 10:00:00,4026.938720703125,4052.511962890625,4021.56103515625,4050.493408203125,0
2025-10-20 11:00:00,4036.2939453125,4040.438232421875,4016.480224609375,4027.342041015625,0
2025-10-20 12:00:00,4034.993408203125,4040.38671875,4027.661376953125,4036.75634765625,725766144
2025-10-20 13:00:00,4040.6962890625,4043.63330078125,4023.02587890625,4039.332763671875,0
2025-10-20 14:00:00,4040.900146484375,4044.349853515625,4015.365234375,4039.797119140625,0
2025-10-20 15:00:00,4011.400634765625,4051.306884765625,4011.400634765625,4041.68994140625,0
2025-10-20 16:00:00,3955.037109375,4010.1494140625,3932.10400390625,4010.1494140625,2407958528
2025-10-20 17:00:00,3951.656005859375,3966.110595703125,3926.078369140625,3952.483642578125,5715779584
2025-10-20 18:00:00,3973.252197265625,3973.252197265625,3948.845947265625,3951.5361328125,210350080
2025-10-20 19:00:00,3990.828125,3990.828125,3961.137451171875,3974.865966796875,0
2025-10-20 20:00:00,3995.93212890625,3997.131103515625,3976.54931640625,3978.573974609375,287571968
2025-10-20 21:00:00,3976.138427734375,4003.494140625,3975.218994140625,3997.998046875,124354560
2025-10-20 22:00:00,3989.680908203125,3991.857177734375,3973.109375,3977.5771484375,0
2025-10-20 23:00:00,3980.681640625,3994.066162109375,3979.06787109375,3990.51806640625,0
2025-10-21 00:00:00,3975.06494140625,3985.698486328125,3965.563232421875,3980.740478515625,0
2025-10-21 01:00:00,3948.083251953125,3974.289794921875,3940.56298828125,3974.289794921875,0
2025-10-21 02:00:00,3934.187255859375,3950.005126953125,3930.388427734375,3950.005126953125,1042411520
2025-10-21 03:00:00,3924.989990234375,3942.93017578125,3924.989990234375,3932.4130859375,0
2025-10-21 04:00:00,3851.841064453125,3919.818603515625,3847.481201171875,3919.818603515625,1090908160
2025-10-21 05:00:00,3864.382080078125,3873.111083984375,3843.227783203125,3856.28076171875,0
2025-10-21 06:00:00,3888.756103515625,3891.68408203125,3859.2529296875,3864.44873046875,1394511872
2025-10-21 07:00:00,3895.13134765625,3896.646240234375,3878.1455078125,3888.9599609375,0
2025-10-21 08:00:00,3871.4716796875,3894.758056640625,3854.48779296875,3894.758056640625,515727360
2025-10-21 09:00:00,3863.55126953125,3873.87744140625,3859.984130859375,3868.8984375,0
2025-10-21 10:00:00,3886.40283203125,3894.57275390625,3862.083740234375,3866.165283203125,0
2025-10-21 11:00:00,3892.85009765625,3895.084716796875,3872.2900390625,3885.490234375,0
2025-10-21 12:00:00,3889.614013671875,3917.568115234375,3887.206298828125,3892.07421875,1345220608
2025-10-21 13:00:00,3865.50390625,3894.933349609375,3859.381591796875,3885.324462890625,0
2025-10-21 14:00:00,4010.455322265625,4010.455322265625,3867.61279296875,3867.61279296875,2021957632
2025-10-21 15:00:00,4076.379150390625,4082.248046875,4004.8154296875,4019.245849609375,3190374400
2025-10-21 16:00:00,4049.04052734375,4108.2607421875,4046.42333984375,4082.680419921875,0
2025-10-21 17:00:00,4017.68603515625,4037.78955078125,3972.587646484375,4027.152099609375,2905309184
2025-10-21 18:00:00,4015.12939453125,4021.884765625,3982.201904296875,4016.582275390625,2186149888
2025-10-21 19:00:00,4006.872802734375,4023.32568359375,4000.460693359375,4015.439697265625,0
2025-10-21 20:00:00,3958.8173828125,4001.813232421875,3946.91650390625,4001.813232421875,677711872
2025-10-21 21:00:00,3950.17578125,3965.5185546875,3924.885986328125,3953.29296875,1814974464
2025-10-21 22:00:00,3902.07080078125,3949.61328125,3899.39111328125,3949.61328125,400711680
2025-10-21 23:00:00,3875.64453125,3912.68115234375,3864.825439453125,3902.97216796875,1186693120
2025-10-22 00:00:00,3845.657470703125,3889.544921875,3835.22607421875,3874.599609375,1434980352
2025-10-22 01:00:00,3874.443603515625,3874.443603515625,3844.296630859375,3844.296630859375,211628032
2025-10-22 02:00:00,3868.191650390625,3877.49609375,3864.8984375,3870.79052734375,0
2025-10-22 03:00:00,3860.0224609375,3866.5810546875,3845.716796875,3866.5810546875,202756096
2025-10-22 04:00:00,3880.961181640625,3883.2470703125,3859.442626953125,3861.013916015625,0
2025-10-22 05:00:00,3865.232666015625,3882.489501953125,3844.40966796875,3880.912109375,0
2025-10-22 06:00:00,3861.5048828125,3870.588134765625,3856.891357421875,3863.855712890625,492740608
2025-10-22 07:00:00,3874.717041015625,3874.717041015625,3844.6689453125,3855.173828125,0
2025-10-22 08:00:00,3856.19189453125,3870.369384765625,3852.84033203125,3870.369384765625,427859968
2025-10-22 09:00:00,3837.60888671875,3859.529296875,3832.649658203125,3856.1787109375,413982720
2025-10-22 10:00:00,3824.8916015625,3849.6591796875,3824.8916015625,3838.745361328125,0
2025-10-22 11:00:00,3829.652099609375,3839.75634765625,3784.2021484375,3825.063720703125,590475264
2025-10-22 12:00:00,3847.87353515625,3859.090087890625,3825.28955078125,3830.28564453125,2048540672
2025-10-22 13:00:00,3873.487060546875,3873.487060546875,3833.54150390625,3848.575927734375,0
2025-10-22 14:00:00,3838.373046875,3874.830810546875,3785.20849609375,3874.6416015625,0
2025-10-22 15:00:00,3839.478759765625,3860.681396484375,3799.02880859375,3847.515869140625,176619520
2025-10-22 16:00:00,3843.6533203125,3856.868896484375,3817.39599609375,3840.83642578125,0
2025-10-22 17:00:00,3806.895751953125,3839.77783203125,3799.967041015625,3837.44921875,0
2025-10-22 18:00:00,3801.382080078125,3819.616455078125,3795.5732421875,3807.251708984375,376475648
2025-10-22 19:00:00,3790.938720703125,3825.14697265625,3790.938720703125,3803.031005859375,0
2025-10-22 20:00:00,3777.7880859375,3807.70751953125,3776.671142578125,3803.582763671875,362582016
2025-10-22 21:00:00,3745.43798828125,3779.664306640625,3725.8505859375,3778.607666015625,1877897216
2025-10-22 22:00:00,3753.179931640625,3760.828857421875,3738.900634765625,3744.734375,0
2025-10-22 23:00:00,3807.9228515625,3812.343994140625,3753.11083984375,3753.11083984375,0
2025-10-23 00:00:00,3816.42529296875,3821.205078125,3802.687744140625,3806.6875,0
2025-10-23 01:00:00,3822.96240234375,3832.551513671875,3815.525390625,3816.337646484375,0
2025-10-23 02:00:00,3825.999755859375,3834.23583984375,3817.669189453125,3822.044677734375,0
2025-10-23 03:00:00,3827.740234375,3835.31884765625,3823.144775390625,3826.3525390625,531623936
2025-10-23 04:00:00,3839.029296875,3848.474365234375,3824.8056640625,3827.595458984375,0
2025-10-23 05:00:00,3849.180419921875,3849.1923828125,3837.773193359375,3839.256103515625,0
2025-10-23 06:00:00,3891.714111328125,3893.701416015625,3845.783447265625,3849.19384765625,949673984
2025-10-23 07:00:00,3882.191162109375,3893.288330078125,3873.406494140625,3893.288330078125,126038016
2025-10-23 08:00:00,3888.408447265625,3902.612548828125,3882.323974609375,3882.323974609375,134754304
2025-10-23 09:00:00,3889.581298828125,3889.581298828125,3877.276611328125,3887.64013671875,0
2025-10-23 10:00:00,3879.868408203125,3904.227294921875,3879.24169921875,3889.520751953125,568008704
2025-10-23 11:00:00,3865.379150390625,3886.282470703125,3862.6982421875,3879.173583984375,0
2025-10-23 12:00:00,3847.218994140625,3864.3857421875,3842.169189453125,3864.3857421875,702640128
2025-10-23 13:00:00,3848.21337890625,3864.3115234375,3837.41015625,3853.75439453125,805388288
2025-10-23 14:00:00,3846.1328125,3852.02880859375,3816.4970703125,3851.821044921875,0
2025-10-23 15:00:00,3880.73388671875,3884.259033203125,3845.726318359375,3847.152587890625,0
2025-10-23 16:00:00,3918.541015625,3930.1669921875,3870.417236328125,3879.216796875,0
2025-10-23 17:00:00,3921.4755859375,3927.906982421875,3881.86865234375,3919.819580078125,0
2025-10-23 18:00:00,3872.552978515625,3922.4765625,3864.22705078125,3922.4765625,1591832576
2025-10-23 19:00:00,3861.78857421875,3871.82666015625,3849.201416015625,3871.82666015625,385990656
2025-10-23 20:00:00,3825.923583984375,3862.891845703125,3825.923583984375,3862.891845703125,0
2025-10-23 21:00:00,3830.116455078125,3837.958251953125,3825.00390625,3830.587646484375,0
2025-10-23 22:00:00,3853.216064453125,3853.615234375,3830.187744140625,3830.187744140625,232316928
2025-10-23 23:00:00,3856.590087890625,3859.630615234375,3849.14306640625,3852.87255859375,0
2025-10-24 00:00:00,3871.899658203125,3876.37548828125,3850.20947265625,3857.817138671875,0
2025-10-24 01:00:00,3882.678466796875,3882.734130859375,3862.622802734375,3871.69677734375,459976704
2025-10-24 02:00:00,3893.66259765625,3894.9345703125,3873.696533203125,3882.51416015625,0
2025-10-24 03:00:00,3892.102783203125,3892.102783203125,3881.886962890625,3891.72265625,0
2025-10-24 04:00:00,3974.389404296875,3977.48388671875,3889.012451171875,3892.484619140625,1646841856
2025-10-24 05:00:00,3974.1259765625,3987.141357421875,3960.85595703125,3976.00927734375,255737856
2025-10-24 06:00:00,3986.44091796875,3986.44091796875,3967.893798828125,3974.884521484375,0
2025-10-24 07:00:00,3949.83447265625,3984.791015625,3937.583251953125,3984.791015625,939282432
2025-10-24 08:00:00,3953.80419921875,3962.32275390625,3932.48291015625,3949.724365234375,0
2025-10-24 09:00:00,3957.97607421875,3969.648681640625,3952.16064453125,3953.68115234375,676102144
2025-10-24 10:00:00,3957.938232421875,3964.618896484375,3950.073486328125,3958.8310546875,0
2025-10-24 11:00:00,3946.091796875,3963.157958984375,3934.191650390625,3957.104248046875,0
2025-10-24 12:00:00,3965.16064453125,4000.818359375,3944.1923828125,3948.713623046875,925335552
2025-10-24 13:00:00,3944.710693359375,3976.54052734375,3924.70361328125,3964.617919921875,588439552
2025-10-24 14:00:00,3903.999755859375,3947.939453125,3895.71923828125,3947.939453125,0
2025-10-24 15:00:00,3887.985107421875,3925.55517578125,3881.2255859375,3905.639892578125,735977472
2025-10-24 16:00:00,3886.486083984375,3891.76513671875,3869.77734375,3889.610107421875,0
2025-10-24 17:00:00,3891.283935546875,3904.473388671875,3879.148193359375,3888.91015625,0
2025-10-24 18:00:00,3913.2236328125,3914.093017578125,3886.197265625,3891.109619140625,0
2025-10-24 19:00:00,3930.730224609375,3937.304931640625,3912.42822265625,3912.42822265625,453615616
2025-10-24 20:00:00,3938.538330078125,3942.907958984375,3927.38671875,3929.12646484375,0
2025-10-24 21:00:00,3943.424072265625,3944.67138671875,3928.44140625,3939.328857421875,0
2025-10-24 22:00:00,3937.739990234375,3944.13134765625,3933.09228515625,3943.79638671875,234610688
2025-10-24 23:00:00,3933.849609375,3937.230712890625,3928.047119140625,3937.029052734375,0
2025-10-25 00:00:00,3917.661865234375,3936.32568359375,3914.640625,3935.286376953125,0
2025-10-25 01:00:00,3932.008056640625,3938.517822265625,3917.728759765625,3919.3154296875,0
2025-10-25 02:00:00,3935.509521484375,3937.38720703125,3928.40380859375,3933.627197265625,452098048
2025-10-25 03:00:00,3923.227783203125,3936.069091796875,3921.80615234375,3936.069091796875,0
2025-10-25 04:00:00,3925.285400390625,3935.8896484375,3922.729248046875,3922.729248046875,0
2025-10-25 05:00:00,3930.972900390625,3931.798583984375,3922.32177734375,3923.98193359375,0
2025-10-25 06:00:00,3930.2890625,3935.921875,3929.63623046875,3931.4248046875,219422720
2025-10-25 07:00:00,3929.38623046875,3951.245849609375,3928.093505859375,3930.738525390625,0
2025-10-25 08:00:00,3953.049560546875,3953.049560546875,3929.261962890625,3929.72021484375,0
2025-10-25 09:00:00,3943.35107421875,3955.134765625,3942.7353515625,3954.616943359375,0
2025-10-25 10:00:00,3943.9697265625,3946.555908203125,3936.008056640625,3944.082763671875,0
2025-10-25 11:00:00,3942.275634765625,3945.050048828125,3941.332275390625,3943.475341796875,73564160
2025-10-25 12:00:00,3953.38671875,3954.516845703125,3941.267822265625,3941.763671875,0
2025-10-25 13:00:00,3943.755859375,3955.37060546875,3938.2265625,3953.4462890625,0
2025-10-25 14:00:00,3938.564453125,3946.823974609375,3936.195068359375,3943.964111328125,0
2025-10-25 15:00:00,3932.770263671875,3938.971435546875,3928.291259765625,3938.971435546875,0
2025-10-25 16:00:00,3933.208740234375,3936.643310546875,3930.04443359375,3932.912841796875,4561016832
2025-10-25 17:00:00,3935.12060546875,3939.671142578125,3932.40625,3933.269775390625,0
2025-10-25 18:00:00,3957.169189453125,3967.37646484375,3931.61083984375,3935.23095703125,0
2025-10-25 19:00:00,3957.267578125,3963.06005859375,3953.612548828125,3960.043212890625,191319040
2025-10-25 20:00:00,3950.6650390625,3958.718017578125,3947.544921875,3957.497314453125,0
2025-10-25 21:00:00,3951.76806640625,3951.76806640625,3940.608642578125,3947.386962890625,0
2025-10-25 22:00:00,3964.139404296875,3964.887939453125,3948.149658203125,3952.373046875,0
2025-10-25 23:00:00,3953.93310546875,3963.75390625,3951.8271484375,3962.59423828125,554481664
2025-10-26 00:00:00,3951.9423828125,3960.4482421875,3948.258056640625,3953.916748046875,0
2025-10-26 01:00:00,3932.5283203125,3954.767578125,3928.046142578125,3951.569580078125,882105344
2025-10-26 02:00:00,3930.649658203125,3938.11279296875,3924.86474609375,3934.20947265625,247841792
2025-10-26 03:00:00,3930.213134765625,3935.0966796875,3926.48828125,3930.79052734375,0
2025-10-26 04:00:00,3940.391357421875,3940.391357421875,3930.05908203125,3930.79345703125,0
2025-10-26 05:00:00,3944.61865234375,3946.584228515625,3938.509765625,3938.509765625,0
2025-10-26 06:00:00,3944.913818359375,3946.015380859375,3940.1806640625,3944.0146484375,0
2025-10-26 07:00:00,3951.6923828125,3955.265380859375,3942.60888671875,3944.884521484375,0
2025-10-26 08:00:00,3959.87451171875,3961.633056640625,3951.8125,3952.12841796875,785308672
2025-10-26 09:00:00,3986.047607421875,4003.89892578125,3958.432861328125,3959.734619140625,445431808
2025-10-26 10:00:00,3984.21533203125,3989.550537109375,3977.10009765625,3987.03662109375,1354009600
2025-10-26 11:00:00,4042.337646484375,4044.685302734375,3978.085693359375,3984.34814453125,1080177664
2025-10-26 12:00:00,4075.40283203125,4075.40283203125,4042.172607421875,4043.7490234375,2026917888
2025-10-26 13:00:00,4083.60400390625,4094.744873046875,4063.881591796875,4072.09814453125,1505112064
2025-10-26 14:00:00,4068.016357421875,4087.861328125,4064.559814453125,4082.76171875,878395392
2025-10-26 15:00:00,4074.94482421875,4075.2451171875,4059.79248046875,4066.9306640625,0
2025-10-26 16:00:00,4055.320068359375,4074.840087890625,4049.02880859375,4074.840087890625,1832841216
2025-10-26 17:00:00,4061.39599609375,4067.216796875,4054.64453125,4055.42236328125,473081856
2025-10-26 18:00:00,4072.52490234375,4077.446533203125,4058.848876953125,4060.451171875,8437760
2025-10-26 19:00:00,4066.576904296875,4072.43505859375,4066.2939453125,4072.43505859375,0
2025-10-26 20:00:00,4065.94482421875,4071.05029296875,4058.3720703125,4067.2783203125,310951936
2025-10-26 21:00:00,4080.3330078125,4088.290283203125,4058.651123046875,4065.4453125,388182016
2025-10-26 22:00:00,4162.23486328125,4167.42431640625,4080.710205078125,4080.710205078125,2244265984
2025-10-26 23:00:00,4159.05224609375,4174.09619140625,4151.7138671875,4160.46142578125,2182164480
2025-10-27 00:00:00,4173.220703125,4186.9306640625,4152.865234375,4158.96630859375,874924032
2025-10-27 01:00:00,4192.46875,4202.67578125,4168.951171875,4171.3212890625,1807763456
2025-10-27 02:00:00,4205.38037109375,4214.79150390625,4186.3974609375,4191.80615234375,1259878400
2025-10-27 03:00:00,4204.732421875,4221.6376953125,4201.90576171875,4204.95361328125,0
2025-10-27 04:00:00,4214.39990234375,4215.2822265625,4196.046875,4204.908203125,1744572416
2025-10-27 05:00:00,4235.30615234375,4250.669921875,4210.83837890625,4212.38916015625,804204544
2025-10-27 06:00:00,4237.99609375,4242.904296875,4224.65771484375,4234.142578125,964161536
2025-10-27 07:00:00,4201.58935546875,4239.3779296875,4197.35595703125,4234.236328125,1312018432
2025-10-27 08:00:00,4167.208984375,4200.83154296875,4160.0283203125,4200.83154296875,1679732736
2025-10-27 09:00:00,4159.744140625,4170.84228515625,4156.1376953125,4166.73876953125,672006144
2025-10-27 10:00:00,4166.4287109375,4172.24560546875,4156.2724609375,4159.4853515625,0
2025-10-27 11:00:00,4160.78173828125,4174.1640625,4140.81640625,4166.6982421875,0
2025-10-27 12:00:00,4145.4736328125,4164.31005859375,4138.513671875,4160.07861328125,0
2025-10-27 13:00:00,4177.3466796875,4184.5693359375,4133.7666015625,4144.94921875,100556800
2025-10-27 14:00:00,4149.7060546875,4179.349609375,4129.8642578125,4177.12646484375,1276616704
2025-10-27 15:00:00,4173.80615234375,4173.80615234375,4148.7431640625,4148.7431640625,0
2025-10-27 16:00:00,4214.2900390625,4217.18310546875,4172.39697265625,4172.39697265625,0
2025-10-27 17:00:00,4221.9970703125,4223.1220703125,4201.96484375,4214.49267578125,2971328512
2025-10-27 18:00:00,4216.5283203125,4231.95263671875,4210.03564453125,4221.6533203125,0
2025-10-27 19:00:00,4198.751953125,4219.2744140625,4190.73291015625,4215.75439453125,0
2025-10-27 20:00:00,4132.85595703125,4192.30712890625,4131.38623046875,4192.30712890625,2403495936
2025-10-27 21:00:00,4123.521484375,4137.84912109375,4103.80419921875,4131.71484375,1584242688
2025-10-27 22:00:00,4121.3828125,4143.3330078125,4114.64404296875,4119.88427734375,0
2025-10-27 23:00:00,4120.76220703125,4126.4384765625,4105.578125,4122.24658203125,473899008
2025-10-28 00:00:00,4114.2734375,4130.51123046875,4109.6484375,4120.4541015625,0
2025-10-28 01:00:00,4137.5419921875,4140.48388671875,4114.7763671875,4114.7763671875,0
2025-10-28 02:00:00,4114.3681640625,4140.6240234375,4112.78857421875,4137.01708984375,0
2025-10-28 14:00:00,4117.91650390625,4140.4638671875,4078.768310546875,4140.4638671875,0
2025-10-28 15:00:00,4096.6904296875,4137.32958984375,4089.338134765625,4117.2705078125,3011053568
